Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
97bb3223-2796-6fe0-a454-495d10c9c8f1,2014-04-12,,999-37-8295,,,,Gilbert263,,Schneider199,,,,asian,nonhispanic,M,Hyderabad  Andhra Pradesh  IN,754 Kuhn Harbor,Bourne,Massachusetts,Barnstable County,25001,02532,41.678533277036934,-70.62484679052125,38025.92,21714.33,185608
af451d17-ccd9-91f4-a17c-002a942818c3,1943-09-28,2023-06-30,999-38-9647,S99967307,X31109577X,Mrs.,Edris973,Reginia455,McGlynn426,,Simonis280,M,white,nonhispanic,F,Taunton  Massachusetts  US,147 Rodriguez Orchard,West Boylston,Massachusetts,Worcester County,,00000,42.32869876019853,-71.82096114297539,134939.07,3750160.95,62515
7112ed9a-7111-8584-b138-0dd19fa2ed88,1983-12-03,,999-74-2543,S99995863,X41612602X,Mr.,Garland107,,Borer986,,,S,white,nonhispanic,M,Haverhill  Massachusetts  US,194 Kris Parade,Westfield,Massachusetts,Hampden County,25013,01085,42.13232740944703,-72.84234785496845,77234.18,26021.02,49306
14bdaed2-88bd-f86f-c1cd-5a865daff83b,2025-10-03,,999-75-8145,,,,Jeremy766,,Gleason633,,,,white,nonhispanic,F,Lanesborough  Massachusetts  US,411 Schoen Rue Apt 82,Melrose,Massachusetts,Middlesex County,25017,02176,42.45408899732884,-71.03200820432338,3663.38,0.00,195078
663aa02b-b8b6-3017-e6ae-10ad0ffc8a38,1972-09-02,,999-74-4373,S99942381,X69170948X,Mr.,Jerald662,,Bins636,,,D,white,nonhispanic,M,Woburn  Massachusetts  US,255 Greenfelder Corner Apt 21,Cambridge,Massachusetts,Middlesex County,25017,02138,42.364980919881766,-71.14134090435564,131550.41,17854.06,94894
0d646a5f-2509-2256-8845-3569d1084535,2007-02-08,,999-16-5839,S99914867,,Mr.,Kurt412,Jan231,Kub800,,,,white,nonhispanic,M,Revere  Massachusetts  US,939 Bernhard Harbor Apt 91,Ludlow,Massachusetts,Hampden County,,00000,42.19302654404637,-72.47865116996935,64478.05,42316.09,54545
585ed89d-258d-4a93-aec0-20bd2a546bb3,2002-12-14,,999-83-6773,S99957636,X03760701X,Mr.,Rocco842,Lionel365,Goodwin327,,,,white,nonhispanic,M,West Wareham  Massachusetts  US,1018 Frami Village Apt 33,Watertown,Massachusetts,Middlesex County,25017,02472,42.354275149312386,-71.17663201559692,90132.46,181.89,51231
3935a0bb-8dd0-1b27-ac00-37495cb69e8b,2020-12-31,,999-21-2242,,,,Tuyet839,Ranee391,Marquardt819,,,,white,hispanic,F,Hingham  Massachusetts  US,965 Cartwright Key,Granville,Massachusetts,Hampden County,,00000,42.038544727772205,-72.92426203759655,1409.92,18470.20,17285
783c27ea-dbe9-f7d4-896e-d74dc05bf6b9,1996-12-04,,999-15-6905,S99962700,X91580290X,Mrs.,Elene949,Collene784,Ritchie586,,Bailey598,M,black,nonhispanic,F,Framingham  Massachusetts  US,689 Gottlieb Lodge,Douglas,Massachusetts,Worcester County,,00000,42.051513170146215,-71.70892189735098,7924.34,287850.96,11400
9eac5eaf-dc22-1148-6c40-9c6830846466,2001-06-07,2014-08-14,999-73-6767,,,,Francine922,Karolyn830,Goodwin327,,,,white,nonhispanic,F,New Bedford  Massachusetts  US,585 Hudson Corner,Boston,Massachusetts,Suffolk County,25025,02119,42.236031175733594,-71.09412934370697,39283.55,35995.83,48710
bca924d9-4102-bb36-3609-41b30c002644,2021-06-14,,999-24-9458,,,,Garfield38,Gerald181,Hilll811,,,,white,nonhispanic,M,Stoughton  Massachusetts  US,1085 Beier Branch,Springfield,Massachusetts,Hampden County,25013,01105,42.12770246904779,-72.55516890972228,1166.25,16612.73,13881
6d3738f4-ef26-b5c5-f292-52943c5d8255,1916-05-22,,999-67-4776,S99961988,X39813991X,Mrs.,Dierdre747,Alysia661,Schmeler639,,Rippin620,M,white,nonhispanic,F,Millbury  Massachusetts  US,886 Hintz Union Apt 93,Wakefield,Massachusetts,Middlesex County,25017,01880,42.53392338711847,-71.0465979756956,1216614.26,1266847.57,109670
31250903-e504-d052-e836-e948bbbb5330,1977-06-21,,999-75-6906,S99949532,X03278464X,Mr.,Ivan258,Rick943,Senger904,,,M,white,nonhispanic,M,Fitchburg  Massachusetts  US,864 Adams Gate,Mansfield Center,Massachusetts,Bristol County,,00000,42.05020696322832,-71.2355677581693,8469.59,105134.46,18623
d3c99723-2355-a6cd-6fd7-ee707995c1da,1966-06-16,,999-33-2546,S99944924,X98268200X,Mrs.,Brigette230,Taylor21,Becker968,,Adams676,M,white,nonhispanic,F,Monson Center  Massachusetts  US,765 Bruen Track Apt 64,Oxford,Massachusetts,Worcester County,25027,01540,42.103445968179486,-71.9034500137175,459244.65,294555.81,65925
2542df3e-ff3c-0df5-34da-e2c81c778b8b,2013-02-17,,999-98-5948,,,,Trinidad33,Tisha655,Lubowitz58,,,,white,nonhispanic,F,Clinton  Massachusetts  US,958 Waters Wall,Freetown,Massachusetts,Bristol County,,00000,41.800062482036026,-71.06577126128242,25941.94,13360.91,26734
9e96a225-90a7-337d-687c-ce6a398e3f03,1947-06-22,2015-01-31,999-32-3985,S99917427,X14167707X,Mrs.,Kizzie166,Patrina117,Murray856,,Batz141,M,white,nonhispanic,F,Framingham  Massachusetts  US,384 Metz Station,Wrentham,Massachusetts,Norfolk County,,00000,42.05231592423841,-71.39928269735915,341120.54,4164326.72,124596
59fe938e-8202-2574-a1db-e41631227792,2002-02-15,,999-68-3406,S99993764,X36680556X,Mr.,Homer307,Clint766,Kihn564,,,,white,nonhispanic,M,Hingham  Massachusetts  US,894 Grady Alley Suite 74,Leominster,Massachusetts,Worcester County,25027,01453,42.472845289990815,-71.79682075626735,4802.65,40474.20,14325
e1bfb619-78b8-653e-050c-753bf83aeceb,1983-10-27,,999-46-5046,S99950986,X24885515X,Ms.,Valery629,Darla154,Mertz280,,,S,white,nonhispanic,F,Spencer  Massachusetts  US,302 Beier Forge Apt 84,Falmouth,Massachusetts,Barnstable County,25001,02540,41.59046162807164,-70.59971042672095,465372.88,85257.21,59959
03fa8640-69d9-aca1-9326-781d6957e47b,2014-01-09,,999-24-5943,,,,Taren286,Nathalie366,McCullough561,,,,white,nonhispanic,F,Brookline  Massachusetts  US,732 Ortiz View,Dedham,Massachusetts,Norfolk County,25021,02026,42.23167117067748,-71.20075666688005,26146.23,8494.16,27900
14f80a15-b80c-a050-ef14-ba9468222939,2004-10-12,,999-67-7758,S99932273,X67441860X,Mr.,Loren192,Delmer311,Moen819,,,,white,nonhispanic,M,Sudbury  Massachusetts  US,286 Wiegand Bridge Apt 55,Framingham,Massachusetts,Middlesex County,25017,01702,42.35704069448357,-71.39979226108596,46513.78,20571.74,39248
5feb84d4-b384-72ff-c24c-52840422e38d,2006-10-05,,999-10-5351,S99945454,,Ms.,Jeanne553,Tatyana394,Swift555,,,,black,nonhispanic,F,Chelmsford  Massachusetts  US,1069 Lind Dale Apt 57,Athol,Massachusetts,Worcester County,25027,01331,42.5940375307471,-72.17332693584324,63420.42,16483.33,96994
2421475d-1e57-c21c-5b9a-797bf0292c08,1996-12-05,,999-55-8499,S99956087,X27343266X,Mrs.,Robbie31,Denna536,Parisian75,,Gislason620,M,white,nonhispanic,F,Framingham  Massachusetts  US,1089 Bauch Corner,Quincy,Massachusetts,Norfolk County,25021,02169,42.22848603451102,-71.04205650988011,248924.40,699132.83,48894
90224abe-76de-6121-ac4e-54fd525a021c,2002-10-12,,999-57-9986,S99983667,X84450774X,Ms.,Yoshiko258,,Schumm995,,,,black,nonhispanic,F,Dartmouth  Massachusetts  US,972 Smitham Bridge Unit 86,Boston,Massachusetts,Suffolk County,25017,02467,42.318041566677195,-71.01229412943414,81669.02,41423.91,193448
95f72811-fc9c-5176-cc15-2a6544cfac23,2000-04-14,,999-48-7023,S99913101,X65498856X,Ms.,Leonor133,Rosa195,Rodríquez611,,,,white,hispanic,F,Mexico City  Mexico City  MX,101 Wilderman Green,Northborough,Massachusetts,Worcester County,25027,01532,42.306586050061,-71.67800906722921,98512.44,157276.87,33683
b70e1420-eb14-fd6a-7ca5-2342273be5dd,1958-04-22,,999-61-1754,S99930613,X89335736X,Mr.,Alva958,Pasquale620,Ullrich385,,,M,asian,nonhispanic,M,Marlborough  Massachusetts  US,108 Mayer Union Apt 96,Norwood,Massachusetts,Norfolk County,25021,02062,42.19551067724278,-71.24169905746535,257039.97,240829.76,77283
5b747107-0554-0826-139a-848ed62a624d,1975-08-11,2020-11-13,999-71-7899,S99939961,X37989669X,Mr.,Weldon459,,Stroman228,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,893 Pfeffer Camp,Greenfield,Massachusetts,Franklin County,25011,01301,42.62802416898283,-72.62981865893428,290424.70,486251.86,43873
14c1f877-c962-d955-d634-645258dbb3ba,1982-01-13,,999-35-1206,S99971431,X36464144X,Mrs.,January966,Veronique514,Bogisich202,,Bartoletti50,D,white,nonhispanic,F,Hanson  Massachusetts  US,269 Will Heights Apt 1,Attleboro,Massachusetts,Bristol County,25005,02703,41.97246913998816,-71.31230084497906,83068.66,687827.18,24116
7183a9ce-93b9-d9fc-0d1f-b8a1f9783a91,1936-11-24,,999-68-1476,S99928532,X99895938X,Mrs.,Lashandra868,Chrissy459,Zieme486,,Collier206,M,white,nonhispanic,F,Wilmington  Massachusetts  US,142 Bernier Gardens,Saugus,Massachusetts,Essex County,25009,01906,42.50261592922713,-70.98855546774153,76384.87,2112880.61,12293
1ab87f96-192e-ddf7-6ebd-ef38ddc5502d,2001-06-07,,999-54-3487,S99957974,X73500390X,Ms.,Charmain607,,Klein929,,,,white,nonhispanic,F,Easton  Massachusetts  US,337 Towne Parade,Boston,Massachusetts,Suffolk County,25017,02467,42.3763393080159,-71.06862584238544,83642.06,161272.50,48710
fd63997b-fc48-b1c1-18e9-68f2720a8033,2021-06-11,,999-75-3290,,,,Gonzalo160,Alec433,Labadie908,,,,white,nonhispanic,M,Boston  Massachusetts  US,235 Blanda Neck,Lowell,Massachusetts,Middlesex County,25017,01850,42.64118881937232,-71.30045248010194,5809.16,59051.13,124993
65491a9e-601e-6a6f-193a-0333ceab3881,2020-04-17,,999-43-9782,,,,Archie818,Sidney996,Larkin917,,,,white,nonhispanic,M,North Attleborough  Massachusetts  US,526 Cummings Track,Acton,Massachusetts,Middlesex County,,00000,42.518115077283646,-71.47901675850821,6480.54,1627.22,208182
421ce127-11a2-af91-96ae-88495fc8231b,1965-04-08,,999-66-5730,S99930279,X44296980X,Mr.,Kory651,Irwin931,Fahey393,,,M,white,nonhispanic,M,Winchendon  Massachusetts  US,1006 Kertzmann Spur Suite 52,Billerica,Massachusetts,Middlesex County,,00000,42.57497510532855,-71.27425485015124,197149.95,82627.69,67835
3ae464fa-2255-bc6e-bacd-41432035db27,1963-02-07,,999-23-2299,S99965314,X33556812X,Mrs.,Mayra756,Antoinette709,White193,,Fay398,D,white,nonhispanic,F,Fairhaven  Massachusetts  US,268 Wisozk Viaduct Apt 69,Dracut,Massachusetts,Middlesex County,,00000,42.70333256840628,-71.33338050552804,349895.08,586006.89,148432
3013865d-0d08-d80a-0412-43061551b9ce,2017-11-11,,999-93-7609,,,,Morgan564,Chadwick722,Gutmann970,,,,white,hispanic,M,Boston  Massachusetts  US,598 Goodwin Bypass,Dartmouth,Massachusetts,Bristol County,,00000,41.58915584634778,-70.9211898961206,28592.01,0.00,65910
0cb5a2db-95d3-ba79-9a03-cc9300aff033,1983-05-17,,999-72-8828,S99981553,X67646656X,Mrs.,Noel608,Dorotha379,Brown30,,Ritchie586,M,white,hispanic,F,East Bridgewater  Massachusetts  US,648 Grimes Camp Unit 21,Tyngsborough,Massachusetts,Middlesex County,,00000,42.67593798473219,-71.40995036472327,238560.91,1491211.76,28624
a99262ab-f5b9-aa77-231c-19d0488178bb,2016-11-08,,999-55-4949,,,,Nieves278,Cari853,Borer986,,,,white,nonhispanic,F,Westport  Massachusetts  US,504 Daniel Trafficway,Worcester,Massachusetts,Worcester County,25027,01583,42.24894594840122,-71.77849505817727,12697.13,8957.98,104936
593cdc3a-5796-4a28-e469-30823c3d4d6d,2004-10-16,,999-40-5709,S99993416,X46539011X,Ms.,Lavone763,Hien98,Casper496,,,,white,nonhispanic,F,North Andover  Massachusetts  US,796 Gaylord Extension Suite 73,Hingham,Massachusetts,Plymouth County,25023,02043,42.260969848138814,-70.83573622739748,117575.34,113199.44,79454
b99406fb-17f8-b560-afe8-7d457e7d8d19,1998-10-17,,999-79-6942,S99991768,X22893745X,Mr.,Ira784,Buck819,Sanford861,,,,hawaiian,nonhispanic,M,Woburn  Massachusetts  US,367 Botsford Crossroad,Andover,Massachusetts,Essex County,25009,01810,42.666253532903944,-71.11328482455009,94936.61,8435.10,76038
16f3fc14-1738-9cfe-27fa-adf43612c74d,2011-11-10,,999-53-1654,,,,Cecila397,Alease857,Kuphal363,,,,white,nonhispanic,F,Lynn  Massachusetts  US,164 Corwin Route,Provincetown,Massachusetts,Barnstable County,25001,02657,42.026366169790165,-70.17099146827668,58709.41,59308.80,39541
c3a66023-c2a7-3d90-010f-0f1fbefc0e7d,1974-12-01,,999-37-6639,S99945736,X85596475X,Mr.,Davis923,Antione404,Johnson679,,,M,white,nonhispanic,M,Revere  Massachusetts  US,181 Douglas Dale Suite 25,Hingham,Massachusetts,Plymouth County,25023,02043,42.18237980811535,-70.92533038240302,119789.82,25994.64,948813
c78b3818-f366-52f0-dd92-7788f9ebce86,1953-06-27,,999-83-8352,S99919448,X47056825X,Mr.,Nelson403,Ian270,Mann644,,,S,white,nonhispanic,M,Middleborough  Massachusetts  US,123 McKenzie Bridge Suite 26,Worcester,Massachusetts,Worcester County,25027,01609,42.28777184420741,-71.72985585801824,135332.75,175696.21,71778
2cb0bd95-b53e-a55a-4b34-f2475e45bfc6,1957-06-23,,999-72-8333,S99981460,X72223415X,Mr.,Cortez851,Jean712,Gaylord332,,,M,white,nonhispanic,M,Lee  Massachusetts  US,164 Gerhold Trafficway Unit 45,Shrewsbury,Massachusetts,Worcester County,,00000,42.281560296516034,-71.74448911962733,109343.22,65045.67,128973
f9a3c18c-69ea-09e1-1fee-3825f81c3b78,2014-05-09,,999-46-8408,,,,Alonso270,,Larkin917,,,,white,nonhispanic,M,Boston  Massachusetts  US,981 Green Esplanade,Holyoke,Massachusetts,Hampden County,25013,01040,42.18583611942119,-72.66131044880052,2200.00,35274.12,3290
790dac2c-d401-8734-8997-1606760043e2,1987-02-15,,999-61-8414,S99935797,X99977707X,Mr.,Emory494,Humberto482,Roob72,,,S,white,nonhispanic,M,Billerica  Massachusetts  US,874 Dickens Parade Suite 90,West Chatham,Massachusetts,Barnstable County,25001,02669,41.65624012507145,-69.99091312371283,91072.42,880.37,57371
b20d728b-0ff1-ce0a-67e7-8be799089fd3,1975-08-11,,999-52-9848,S99961001,X43075598X,Mr.,Mose244,,Greenfelder433,,,M,white,nonhispanic,M,Boston  Massachusetts  US,146 Kuhn Alley,Greenfield,Massachusetts,Franklin County,25011,01301,42.65608471070559,-72.60325863862506,124118.72,68287.82,43873
f6f7220b-c281-9ca3-a625-d856eef3dbae,1972-05-17,,999-25-6325,S99990280,X66045278X,Mrs.,Joselyn874,Brandee895,Parker433,,Cummerata161,M,white,nonhispanic,F,Springfield  Massachusetts  US,229 Mann Junction Apt 9,Framingham,Massachusetts,Middlesex County,25017,01702,42.25641747260271,-71.42826736007649,609842.72,681934.15,99578
14f78d10-4dfa-bac5-2cac-e7c84cfbe133,1996-02-10,,999-70-5295,S99992581,X35611785X,Mr.,Merrill415,,Ratke343,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,387 Mante Annex,Northbridge,Massachusetts,Worcester County,,00000,42.13682802196153,-71.70440203923073,117188.69,566886.57,177404
dc08d7cc-e44a-149d-8a54-5ac675e50dba,1991-09-21,,999-21-5342,S99948635,X83743001X,Ms.,Doria135,,Walsh511,,,S,white,nonhispanic,F,Watertown  Massachusetts  US,957 Pfeffer Manor Unit 26,Bellingham,Massachusetts,Norfolk County,25021,02019,42.1009965191857,-71.49316505795134,127195.88,153535.41,156297
3a8778db-2ba0-c1f5-3188-8b1a68bc46e1,1977-05-23,,999-86-7688,S99956707,X95246813X,Mrs.,Paulina892,,Braun514,,Rodriguez71,M,white,nonhispanic,F,Springfield  Massachusetts  US,205 Windler Alley Unit 60,Lawrence,Massachusetts,Essex County,25009,01843,42.70408296055916,-71.18725512260706,15121.49,835609.05,9478
d107e0bb-768d-a3e6-3ff9-21eed24e6b6a,1963-01-15,,999-61-2468,S99977985,X02843949X,Mrs.,Olene159,Helene803,Hintz995,,Mayert710,D,black,hispanic,F,Sterling  Massachusetts  US,558 Nolan Trailer Apt 78,Boston,Massachusetts,Suffolk County,25025,02126,42.38841341362258,-71.0540610489785,840784.36,632417.86,36763
b18cec19-dca6-6465-4186-a60099a6b58c,1994-10-22,,999-72-8526,S99955140,X87416006X,Mr.,Edmond919,,Ratke343,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,1091 Koss Tunnel Suite 50,Boston,Massachusetts,Suffolk County,25025,02120,42.37517817430019,-71.08289031279519,10376.01,187902.61,2589
38b0c577-83cd-5538-d929-29eddec491a3,1976-11-21,,999-93-3518,S99945371,X67861581X,Ms.,Therese102,Tracie996,Kerluke267,,,S,white,nonhispanic,F,Maynard  Massachusetts  US,1029 Nitzsche Approach,Bridgewater,Massachusetts,Plymouth County,25023,02324,41.92560402981528,-70.98472995994742,201810.18,587650.18,33521
ff850834-487a-73d1-5609-4fe12ce9977e,1954-11-09,,999-96-9253,S99942235,X26877553X,Ms.,Patrica776,Doretha289,O'Kon634,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,896 Turner Dam Suite 79,Dedham,Massachusetts,Norfolk County,25021,02026,42.219737450004665,-71.19847395147603,1444552.59,469657.25,115503
374b0122-6b3f-ea93-5974-b8a1faef3966,1973-03-04,,999-51-9346,S99960934,X73291953X,Mr.,Amos720,,Schumm995,,,M,white,nonhispanic,M,South Yarmouth  Massachusetts  US,1099 Botsford Village Unit 7,Rochester,Massachusetts,Plymouth County,,00000,41.785092122024494,-70.82605528172186,169555.10,539440.84,806776
4ae2ba6e-2600-67ec-e4a6-a35af166e498,1952-07-07,,999-82-1087,S99926607,X05399559X,Ms.,Darnell564,Telma919,Sanford861,,,S,white,nonhispanic,F,Northfield  Massachusetts  US,1064 Graham Station Unit 25,Lexington,Massachusetts,Middlesex County,25017,02420,42.4322022604484,-71.20881115724796,349516.83,779007.11,127904
b45a129c-76b5-dffc-0d7a-b44fd2799174,1990-03-12,,999-45-9127,S99914521,X41509790X,Mr.,Lamar193,Fritz267,Treutel973,,,S,white,nonhispanic,M,Barnstable  Massachusetts  US,256 Swift Avenue Suite 89,Medford,Massachusetts,Middlesex County,25017,02155,42.42751325819524,-71.06887225441702,96406.98,3733.17,115826
d17a920d-e0da-9dc9-f1b6-3a8a5dd6a2a5,1968-11-05,,999-50-9571,S99975338,X87222378X,Mr.,Terrance440,Jamaal34,Rice937,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,242 Jaskolski Fort,Attleboro,Massachusetts,Bristol County,44007,02861,41.83916926170432,-71.33554050222611,198422.53,57395.26,45848
fa0e1930-ef05-3dd9-587b-5ce569738988,1999-03-15,,999-92-6491,S99972079,X22960322X,Ms.,Lilla884,Hertha832,Littel644,,,,white,nonhispanic,F,Scituate  Massachusetts  US,807 Homenick Parade,Peabody,Massachusetts,Essex County,25009,01940,42.50529045097741,-70.94724938358176,87678.04,6558.80,67002
e0248086-18c0-1423-0cf3-af56f36b0e6c,1947-06-22,,999-12-3111,S99953775,X58348459X,Ms.,Rolande819,Elza246,Gerhold939,,,S,white,nonhispanic,F,Beverly  Massachusetts  US,887 Goyette Camp,Wrentham,Massachusetts,Norfolk County,,00000,42.09338220386799,-71.33837573256928,220084.65,318534.47,124596
2826ca7f-1840-869a-0de7-71b4b82addb2,1975-06-28,,999-15-9734,S99948154,X34770711X,Mr.,Randell912,,Feil794,,,S,white,nonhispanic,M,Southbridge  Massachusetts  US,410 Nicolas Avenue Suite 19,North Scituate,Massachusetts,Plymouth County,25023,02060,42.19626722831332,-70.76115921913103,142669.40,3522.66,166206
4decb9f6-de21-8ef8-f56d-562140950ec4,1942-06-11,,999-55-5674,S99960729,X78413070X,Mrs.,Verla696,Madeline975,Erdman779,,Ebert178,M,white,nonhispanic,F,Clinton  Massachusetts  US,554 Roberts Burg Unit 73,Methuen,Massachusetts,Essex County,25009,01841,42.703192137794304,-71.15993337503407,1383742.56,990222.42,46630
a23bc950-1e99-cdaa-21e1-23bce211af69,1999-01-11,,999-60-7070,S99975618,X08954430X,Mr.,Guillermo498,,Schamberger479,,,,black,nonhispanic,M,Sturbridge  Massachusetts  US,738 Gleichner Street,Chicopee,Massachusetts,Hampden County,25013,01020,42.12681167802934,-72.64324286738996,15854.93,359105.39,1095
08549c9d-962a-0cc0-3d52-5fd7de5c447a,2021-03-23,,999-36-4643,,,,Lavonia8,Shaunda110,Nikolaus26,,,,white,nonhispanic,F,Fall River  Massachusetts  US,860 Hartmann Wynd,Medford,Massachusetts,Middlesex County,25017,02155,42.47180060929164,-71.06524545085395,13806.10,0.00,73787
76938102-6751-4e60-506b-753c995fca92,1989-12-28,,999-42-7321,S99961889,X93060481X,Mrs.,Kattie846,Young120,Green467,,Flatley871,D,other,nonhispanic,F,Springfield  Massachusetts  US,421 Adams Haven Unit 20,Springfield,Massachusetts,Hampden County,25013,01105,42.1159785481705,-72.51316908818717,151769.93,321767.05,29680
1bbaea58-bbd2-65c5-9e1d-c54707cc4292,1988-10-30,,999-77-7976,S99999040,X16479392X,Mr.,Kyle55,Leland44,Reynolds644,,,M,white,nonhispanic,M,Yarmouth  Massachusetts  US,142 Dietrich Dale Unit 70,Brockton,Massachusetts,Plymouth County,25023,02351,42.10048197327051,-71.0665754413252,59368.61,785012.08,26027
54acfdda-8fba-f2f2-13fe-75c195df56e5,1994-05-24,,999-19-2405,S99986345,X49934234X,Mrs.,Mallory926,,Fahey393,,Grant908,M,white,nonhispanic,F,Oxford  Massachusetts  US,245 Treutel Dale,Newton,Massachusetts,Middlesex County,25017,02466,42.32010113965483,-71.17508384316463,204143.61,868298.40,615552
9222ae35-65fd-d826-d63d-7ac0be3b6334,1982-12-06,,999-67-1572,S99929710,X72921776X,Mrs.,Jaye603,Verline727,Schinner682,,Mills423,M,white,nonhispanic,F,Brockton  Massachusetts  US,718 Sipes Bay Suite 67,Westfield,Massachusetts,Hampden County,25013,01086,42.12269461495641,-72.7883155897044,353679.80,582786.77,61246
81110002-0da5-1edb-8ff4-efaded794cef,2004-02-20,,999-28-4049,S99958538,X22702837X,Ms.,Rebecca981,,Dicki44,,,,white,nonhispanic,F,Brookline  Massachusetts  US,895 Stracke Promenade Unit 73,Cambridge,Massachusetts,Middlesex County,25017,02140,42.325130790034564,-71.13727051188444,108180.60,169282.88,593
a3ae8ee0-2f56-16f3-e284-f1add709e4bb,1945-01-30,,999-85-2971,S99979641,X31891245X,Mr.,Buddy254,,O'Connell601,,,W,white,nonhispanic,M,Auburn  Massachusetts  US,996 Hartmann View Unit 92,Arlington,Massachusetts,Middlesex County,25017,02474,42.40295914731048,-71.20032970289238,116618.61,927655.70,28850
a4103760-cab0-a732-7e10-676b4f127970,1962-11-13,,999-18-1085,S99982135,X18590755X,Ms.,Johnie961,Palma671,Kuhic920,,,S,hawaiian,nonhispanic,F,Waltham  Massachusetts  US,648 Stark Byway Unit 39,North Andover,Massachusetts,Essex County,,00000,42.64209199968419,-71.0413744841878,54924.78,1741514.56,21461
7618bc4b-d7ff-c826-4142-6105fe256493,2010-01-09,,999-22-5946,S99977419,,,Ashlee14,Timika369,Bernier607,,,,white,nonhispanic,F,Ocean Bluff-Brant Rock  Massachusetts  US,1086 Kunze Brook Suite 25,Millbury,Massachusetts,Worcester County,,00000,42.16048843588427,-71.81840202140097,19314.36,28694.14,53780
0770fc7b-f3b7-5244-9b42-0e3473451bc9,2000-05-03,,999-23-4479,S99914929,X47906433X,Mr.,Alberto639,Jorge Luis88,Candelaria844,,,,white,hispanic,M,Havana  Havana  CU,471 Cummerata Grove,Lawrence,Massachusetts,Essex County,25009,01840,42.67411166276093,-71.17284573228206,35472.55,691240.35,31957
d5da6319-5b1a-bb66-afe2-689cf2101c0b,1998-03-07,,999-13-8051,S99981093,X93617839X,Mr.,Edmundo94,Wilfredo622,Keeling57,,,S,white,nonhispanic,M,Methuen  Massachusetts  US,273 Reilly Neck,Lynn,Massachusetts,Essex County,25009,01940,42.49212806428941,-70.9421212910871,72090.33,31780.02,58641
7654f04a-f5be-0dd1-49dd-2cecc76ee56a,1960-04-18,,999-86-5699,S99945285,X42911389X,Mrs.,Marshall526,Freda902,Conn188,,Simonis280,M,white,nonhispanic,F,Newton  Massachusetts  US,591 Bergnaum Park Suite 94,Worcester,Massachusetts,Worcester County,25027,01608,42.258739986491584,-71.82285089618225,408909.72,1228618.21,127201
71de4623-e41c-1ee3-77bc-4f4241a20b05,1951-06-10,,999-14-2551,S99914560,X19566851X,Mr.,Leandro563,,Kuhic920,,,S,white,nonhispanic,M,Wellesley  Massachusetts  US,495 Kunze Wynd Unit 64,Dedham,Massachusetts,Norfolk County,25021,02090,42.2314418066966,-71.18502359968365,22126.67,301140.98,791
3197fe5c-6c61-f69f-96f9-84d44515f997,1953-09-29,,999-65-9793,S99913802,X62761210X,Mrs.,Vanna750,Johnetta529,Hand679,,Mohr916,M,white,nonhispanic,F,Springfield  Massachusetts  US,257 O'Connell Run Suite 82,Holbrook,Massachusetts,Norfolk County,25021,02343,42.156537760481605,-71.0846399840586,96213.03,1182934.63,23695
c9928e83-03c7-5132-be2f-5990a6e44906,1977-08-18,,999-77-9478,S99965065,X30653214X,Mr.,Hal307,,Collier206,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,850 Bogisich Fort Suite 60,Easthampton,Massachusetts,Hampshire County,25015,01027,42.28363590577322,-72.65681706461253,114332.51,0.00,45866
3e53abe2-fc07-fd26-af22-4f058e869f77,1945-11-23,,999-44-7725,S99987890,X44205928X,Mrs.,Hillary281,,Jaskolski867,,Wintheiser220,D,white,nonhispanic,F,Holden  Massachusetts  US,279 Raynor Heights Suite 36,Needham,Massachusetts,Norfolk County,25021,02494,42.250933240827024,-71.24782032774748,355493.96,1253082.67,184140
ea29518b-cad4-45d2-053d-24ae2109078d,1975-07-07,,999-86-4439,S99983862,X68171552X,Ms.,Mui729,Shakira391,Oberbrunner298,,,S,white,nonhispanic,F,Peabody  Massachusetts  US,446 Cormier Center Apt 21,Stoneham,Massachusetts,Middlesex County,25017,02180,42.45990581816174,-71.06711274136744,411093.81,1542979.20,123531
59e332a7-9786-572f-2d76-6fe83ddb7dc4,2007-01-29,,999-61-6673,S99934031,,Mr.,Kurt412,Reuben327,Kulas532,,,,white,nonhispanic,M,Cambridge  Massachusetts  US,734 Mann Wall Suite 81,North Pembroke,Massachusetts,Plymouth County,25023,02358,42.054204757699516,-70.83026409886477,53078.23,8397.65,68021
5cf938d9-aa61-4aad-58bf-4599577cbf5c,1999-02-05,,999-39-4630,S99964055,X78711359X,Mr.,Fletcher87,Blake449,Hagenes547,,,,black,nonhispanic,M,Marlborough  Massachusetts  US,597 Jakubowski Wall,Boston,Massachusetts,Suffolk County,25025,02215,42.37847909754147,-71.0630428004809,86068.58,10389.10,41978
